YEAR,MO,DY,HR,PRECTOTCORR,QV2M,T2M,PS,WS10M
2021,12,31,13,0,7.26,15.15,87.99,4.05
2021,12,31,14,0,7.45,14.73,87.96,4.16
2021,12,31,15,0,7.57,13.96,87.94,3.95
2021,12,31,16,0,8.06,12.44,87.95,3.14
2021,12,31,17,0,8.06,10.01,87.97,1.77
2021,12,31,18,0,7.81,8.8,87.99,1.13
2021,12,31,19,0,7.69,8.55,88.01,0.94
2021,12,31,20,0,7.51,8.51,88.06,0.95
2021,12,31,21,0,7.39,8.72,88.1,0.87
2021,12,31,22,0,7.2,8.81,88.1,0.91
2021,12,31,23,0,6.96,8.83,88.06,0.88
2022,1,1,0,0,6.71,8.85,88.03,0.76
2022,1,1,1,0,6.47,8.86,88,0.64
2022,1,1,2,0,6.29,8.74,87.96,0.45
2022,1,1,3,0,6.04,8.32,87.93,0.46
2022,1,1,4,0,5.8,8.09,87.91,0.5
2022,1,1,5,0,5.55,8.08,87.92,0.53
2022,1,1,6,0,5.25,8.07,87.96,0.75
2022,1,1,7,0,5.13,8.6,88.02,0.89
2022,1,1,8,0,6.41,11.37,88.09,0.43
2022,1,1,9,0,6.59,13.83,88.15,1.29
2022,1,1,10,0,6.96,15,88.16,2.5
2022,1,1,11,0,7.2,15.73,88.1,3.17
2022,1,1,12,0,7.39,16.08,88.02,3.54
2022,1,1,13,0,7.57,16.1,87.94,3.77
2022,1,1,14,0,7.63,15.72,87.9,3.8
2022,1,1,15,0,7.69,14.83,87.88,3.48
2022,1,1,16,0,8,13.21,87.88,2.51
2022,1,1,17,0,7.75,9.91,87.9,1.61
2022,1,1,18,0,7.39,8.55,87.94,1.14
2022,1,1,19,0,7.2,7.95,87.98,1
2022,1,1,20,0,6.96,7.76,88,0.99
2022,1,1,21,0,6.71,7.86,87.99,0.99
2022,1,1,22,0,6.47,7.9,87.97,0.93
2022,1,1,23,0,6.23,7.88,87.94,0.95
2022,1,2,0,0,5.98,7.69,87.91,1.03
2022,1,2,1,0,5.74,7.59,87.89,1.09
2022,1,2,2,0,5.49,7.5,87.86,1.19
2022,1,2,3,0,5.19,7.54,87.83,1.23
2022,1,2,4,0,4.88,7.56,87.81,1.19
2022,1,2,5,0,4.64,7.48,87.84,1.09
2022,1,2,6,0,4.33,7.65,87.88,0.89
2022,1,2,7,0,4.33,8.56,87.91,0.6
2022,1,2,8,0,5.74,11.08,87.96,0.08
2022,1,2,9,0,5.8,13.51,88.02,1.41
2022,1,2,10,0,6.29,14.69,88.05,2.6
2022,1,2,11,0,6.71,15.4,88,2.97
2022,1,2,12,0,6.96,15.83,87.9,3.17
2022,1,2,13,0,7.08,15.92,87.8,3.26
2022,1,2,14,0,7.14,15.51,87.73,3.14
2022,1,2,15,0,7.2,14.38,87.68,2.84
2022,1,2,16,0,7.87,12.52,87.68,1.73
2022,1,2,17,0,7.51,10.05,87.7,1.13
2022,1,2,18,0,6.96,8.8,87.77,0.87
2022,1,2,19,0,6.77,8.31,87.84,0.79
2022,1,2,20,0,6.53,8.26,87.88,0.8
2022,1,2,21,0,6.35,8.12,87.89,0.73
2022,1,2,22,0,6.1,7.94,87.87,0.68
2022,1,2,23,0,5.86,7.91,87.83,0.69
2022,1,3,0,0,5.68,8.04,87.79,0.65
2022,1,3,1,0,5.49,8.14,87.78,0.83
2022,1,3,2,0,5.25,7.85,87.77,1.04
2022,1,3,3,0,5,8.05,87.73,0.95
2022,1,3,4,0,4.7,7.83,87.7,1.02
2022,1,3,5,0,4.46,7.92,87.69,1.07
2022,1,3,6,0,4.27,8.28,87.71,1
2022,1,3,7,0,4.27,8.88,87.75,0.76
2022,1,3,8,0,5.74,11.28,87.81,0.33
2022,1,3,9,0,6.04,13.49,87.86,1.63
2022,1,3,10,0,6.53,14.83,87.85,2.7
2022,1,3,11,0,6.9,15.74,87.78,3.56
2022,1,3,12,0,7.14,16.19,87.68,4.21
2022,1,3,13,0,7.32,16.19,87.6,4.6
2022,1,3,14,0,7.45,15.74,87.56,4.65
2022,1,3,15,0,7.57,14.74,87.56,4.07
2022,1,3,16,0,8.12,12.93,87.58,2.39
2022,1,3,17,0,7.93,10.4,87.61,1.49
2022,1,3,18,0,7.32,9.43,87.68,1.15
2022,1,3,19,0,7.08,9.03,87.73,0.96
2022,1,3,20,0,6.71,8.53,87.76,0.95
2022,1,3,21,0,6.47,7.83,87.8,1.25
2022,1,3,22,0,6.23,7.58,87.81,1.22
2022,1,3,23,0,6.04,7.7,87.75,0.7
2022,1,4,0,0,5.92,7.71,87.72,0.61
2022,1,4,1,0,5.74,7.51,87.72,0.84
2022,1,4,2,0,5.62,7.38,87.69,0.96
2022,1,4,3,0,5.37,7.17,87.65,1.07
2022,1,4,4,0,5.07,6.72,87.62,1.16
2022,1,4,5,0,4.76,6.49,87.64,1.17
2022,1,4,6,0,4.46,6.96,87.69,1.04
2022,1,4,7,0,4.39,8.11,87.75,0.79
2022,1,4,8,0,5.8,10.89,87.83,0.43
2022,1,4,9,0,5.31,13.65,87.9,1.32
2022,1,4,10,0,5.8,15.05,87.92,2.64
2022,1,4,11,0,6.35,15.77,87.87,3.19
2022,1,4,12,0,6.71,16.24,87.77,3.33
2022,1,4,13,0,7.02,16.4,87.68,3.39
2022,1,4,14,0,7.2,16.15,87.61,3.4
2022,1,4,15,0,7.32,15.3,87.59,3.41
2022,1,4,16,0,7.81,13.44,87.63,2.7
2022,1,4,17,0,7.57,10.05,87.7,1.56
2022,1,4,18,0,7.2,9.05,87.78,0.65
2022,1,4,19,0,7.08,9,87.81,0.09
2022,1,4,20,0,6.9,8.9,87.84,0.34
2022,1,4,21,0,6.77,8.86,87.86,0.78
2022,1,4,22,0,6.59,8.92,87.84,0.88
2022,1,4,23,0,6.41,9.08,87.81,0.43
2022,1,5,0,0,6.29,9,87.76,0.29
2022,1,5,1,0,6.16,8.95,87.72,0.22
2022,1,5,2,0,6.04,8.82,87.7,0.49
2022,1,5,3,0,5.92,8.61,87.69,0.84
2022,1,5,4,0,5.8,8.48,87.7,0.81
2022,1,5,5,0,5.68,8.51,87.72,0.54
2022,1,5,6,0,5.62,8.83,87.79,0.5
2022,1,5,7,0,5.68,9.33,87.84,0.34
2022,1,5,8,0,6.41,10.22,87.89,0.03
2022,1,5,9,0,7.02,12.45,87.93,1.02
2022,1,5,10,0,6.84,13.67,87.91,1.72
2022,1,5,11,0,7.2,14.86,87.85,2.54
2022,1,5,12,0,7.51,15.9,87.76,3.23
2022,1,5,13,0,7.75,16.3,87.68,3.51
2022,1,5,14,0,7.87,16.1,87.63,3.74
2022,1,5,15,0,7.93,15.28,87.63,3.51
2022,1,5,16,0,8.61,13.52,87.64,2.05
2022,1,5,17,0,8.18,11.12,87.66,1.34
2022,1,5,18,0,7.81,10.28,87.74,1
2022,1,5,19,0,7.51,10.16,87.78,0.6
2022,1,5,20,0,7.32,9.91,87.83,0.8
2022,1,5,21,0,7.2,9.9,87.85,1.12
2022,1,5,22,0,7.08,9.86,87.82,1.24
2022,1,5,23,0.01,6.84,10.17,87.79,0.51
2022,1,6,0,0,6.77,10.42,87.78,0.36
2022,1,6,1,0,6.71,10.22,87.77,0.81
2022,1,6,2,0,6.59,9.55,87.73,1.21
2022,1,6,3,0,6.41,10.15,87.7,0.92
2022,1,6,4,0,6.35,10.05,87.68,0.37
2022,1,6,5,0.01,6.29,9.76,87.71,0.57
2022,1,6,6,0.02,6.23,9.74,87.72,0.69
2022,1,6,7,0,6.29,9.06,87.71,1.27
2022,1,6,8,0,7.51,12.01,87.83,0.76
2022,1,6,9,0,7.63,13.43,87.95,2.46
2022,1,6,10,0,7.87,13.72,87.96,2.97
2022,1,6,11,0,8.06,13.77,87.89,3.26
2022,1,6,12,0.01,8.18,13.8,87.79,3.08
2022,1,6,13,0.01,8.24,14.13,87.7,2.61
2022,1,6,14,0.01,8.3,14.65,87.6,1.93
2022,1,6,15,0.02,8.42,15.04,87.53,2.07
2022,1,6,16,0.04,8.79,13.96,87.56,2.64
2022,1,6,17,0.03,8.79,11.08,87.63,1.83
2022,1,6,18,0.02,8.61,10.42,87.69,1.38
2022,1,6,19,0,8.42,10.65,87.71,1.11
2022,1,6,20,0,8.18,10.8,87.73,0.81
2022,1,6,21,0,8,10.66,87.79,0.67
2022,1,6,22,0,7.87,10.4,87.85,1.01
2022,1,6,23,0,7.69,10.45,87.83,1.2
2022,1,7,0,0.02,7.39,10.45,87.78,1.19
2022,1,7,1,0.03,7.14,10.58,87.76,1.14
2022,1,7,2,0.02,6.96,10.24,87.69,1.29
2022,1,7,3,0.02,6.71,10.5,87.64,1.09
2022,1,7,4,0.01,6.53,10.76,87.64,0.71
2022,1,7,5,0.01,6.41,10.78,87.7,0.69
2022,1,7,6,0,6.35,10.96,87.74,0.61
2022,1,7,7,0,6.35,11.15,87.78,0.37
2022,1,7,8,0,7.87,12.21,87.85,0.5
2022,1,7,9,0,8.12,13.03,88.01,2.63
2022,1,7,10,0,8.3,12.34,88.1,2.71
2022,1,7,11,0,8.36,13.01,88.02,2.35
2022,1,7,12,0,8.3,14.66,87.87,1.81
2022,1,7,13,0,8.18,16.47,87.75,1.77
2022,1,7,14,0,8.12,17.34,87.67,2.53
2022,1,7,15,0,8.3,16.73,87.64,3.17
2022,1,7,16,0,8.97,14.73,87.69,2.81
2022,1,7,17,0,8.79,11.77,87.76,1.69
2022,1,7,18,0,8.48,11.05,87.78,1.04
2022,1,7,19,0,8.3,11.1,87.8,0.97
2022,1,7,20,0,8.12,11.26,87.83,0.91
2022,1,7,21,0,7.93,11.2,87.89,1.06
2022,1,7,22,0,7.81,11.05,87.9,1.28
2022,1,7,23,0,7.63,11.27,87.87,1.27
2022,1,8,0,0,7.45,11.48,87.82,1.24
2022,1,8,1,0,7.2,11.76,87.8,1.08
2022,1,8,2,0,7.02,11.6,87.77,1.09
2022,1,8,3,0,6.77,11.52,87.71,1.16
2022,1,8,4,0,6.53,11.58,87.66,1.1
2022,1,8,5,0,6.29,11.77,87.67,0.89
2022,1,8,6,0,6.04,11.78,87.72,0.66
2022,1,8,7,0,6.16,12.15,87.81,0.42
2022,1,8,8,0,7.51,14.23,87.9,0.45
2022,1,8,9,0,7.57,16.14,87.99,1.65
2022,1,8,10,0,7.93,17.32,88.02,2.64
2022,1,8,11,0,8.42,17.98,87.97,3.25
2022,1,8,12,0,8.85,18.17,87.89,3.56
2022,1,8,13,0,9.09,17.58,87.83,3.61
2022,1,8,14,0,9.28,16.66,87.81,3.25
2022,1,8,15,0,9.46,15.74,87.78,2.54
2022,1,8,16,0,9.83,14.75,87.75,1.67
2022,1,8,17,0,9.52,12.71,87.74,1.17
2022,1,8,18,0,9.09,11.23,87.74,1.3
2022,1,8,19,0,8.91,10.65,87.76,1.57
2022,1,8,20,0,8.61,10.45,87.79,1.82
2022,1,8,21,0,8.36,10.58,87.8,1.96
2022,1,8,22,0,8.06,10.95,87.78,1.88
2022,1,8,23,0,7.87,11.41,87.73,1.68
2022,1,9,0,0,7.63,11.37,87.67,1.49
2022,1,9,1,0,7.39,10.96,87.63,1.4
2022,1,9,2,0,7.08,11.15,87.58,1.33
2022,1,9,3,0,6.84,10.81,87.52,1.24
2022,1,9,4,0,6.59,10.45,87.5,1.15
2022,1,9,5,0,6.29,10.37,87.53,1.11
2022,1,9,6,0,6.04,10.28,87.59,1.04
2022,1,9,7,0,6.04,10.8,87.63,0.85
2022,1,9,8,0,7.51,13.37,87.67,0.24
2022,1,9,9,0,7.63,15.55,87.75,1.97
2022,1,9,10,0,8.06,16.46,87.81,3.69
2022,1,9,11,0,8.48,17.06,87.79,3.74
2022,1,9,12,0,8.67,17.63,87.7,3.39
2022,1,9,13,0,8.67,17.95,87.61,3.21
2022,1,9,14,0,8.67,18.01,87.54,3.11
2022,1,9,15,0,8.67,17.47,87.5,3.11
2022,1,9,16,0,9.16,15.76,87.5,2.79
2022,1,9,17,0,9.16,12.81,87.55,2.14
2022,1,9,18,0,8.85,11.98,87.52,1.29
2022,1,9,19,0,8.3,11.95,87.51,1.39
2022,1,9,20,0,8,12.4,87.55,1.37
2022,1,9,21,0,7.63,12.86,87.6,1.32
2022,1,9,22,0,7.45,13,87.63,1.4
2022,1,9,23,0,7.32,12.4,87.61,1.45
2022,1,10,0,0,7.26,11.62,87.61,1.3
2022,1,10,1,0,7.32,10.71,87.63,1.14
2022,1,10,2,0,7.39,9.87,87.64,1.41
2022,1,10,3,0,7.32,9.38,87.61,1.75
2022,1,10,4,0,7.08,9.37,87.56,1.81
2022,1,10,5,0,6.65,9.65,87.56,1.35
2022,1,10,6,0,6.53,9.94,87.62,0.78
2022,1,10,7,0,6.77,10.26,87.7,0.73
2022,1,10,8,0,7.69,11.86,87.77,1.14
2022,1,10,9,0,7.45,13.41,87.84,1.5
2022,1,10,10,0,7.69,14.71,87.86,1.38
2022,1,10,11,0,7.93,15.46,87.82,2
2022,1,10,12,0,8.24,15.61,87.77,2.52
2022,1,10,13,0,8.36,15.56,87.71,2.39
2022,1,10,14,0,8.36,15.49,87.65,2.12
2022,1,10,15,0,8.42,15.24,87.62,2
2022,1,10,16,0,8.97,14.55,87.6,1.59
2022,1,10,17,0,8.54,12.43,87.62,1.24
2022,1,10,18,0,8.18,11.88,87.69,0.72
2022,1,10,19,0,8.06,11.62,87.75,0.78
2022,1,10,20,0,7.87,10.98,87.8,1.17
2022,1,10,21,0,7.69,10.57,87.83,1.43
2022,1,10,22,0,7.45,10.55,87.83,1.5
2022,1,10,23,0,7.2,10.59,87.79,1.47
2022,1,11,0,0,6.96,10.55,87.75,1.39
2022,1,11,1,0,6.71,10.33,87.72,1.37
2022,1,11,2,0,6.47,9.85,87.69,1.49
2022,1,11,3,0,6.16,9.45,87.65,1.7
2022,1,11,4,0,5.8,9.15,87.62,1.79
2022,1,11,5,0,5.43,9.03,87.62,1.73
2022,1,11,6,0,5.07,9.39,87.65,1.65
2022,1,11,7,0,5.07,10.3,87.69,1.52
2022,1,11,8,0,6.65,13.44,87.73,1.09
2022,1,11,9,0,6.16,16.31,87.78,0.42
2022,1,11,10,0,6.41,17.23,87.81,2.01
2022,1,11,11,0.01,6.96,17.57,87.79,3.27
2022,1,11,12,0.05,7.63,17.25,87.74,3.68
2022,1,11,13,0.07,8.12,16.36,87.69,3.44
2022,1,11,14,0.09,8.42,15.42,87.63,2.98
2022,1,11,15,0.07,8.85,14.53,87.6,2.26
2022,1,11,16,0.03,9.34,13.52,87.58,1.44
2022,1,11,17,0.01,8.73,11.8,87.56,1.06
2022,1,11,18,0,8.48,10.76,87.57,0.92
2022,1,11,19,0,8.18,10.65,87.61,0.79
2022,1,11,20,0,7.87,10.57,87.64,0.8
2022,1,11,21,0,7.45,10.34,87.67,0.98
2022,1,11,22,0,7.02,9.88,87.66,1.18
2022,1,11,23,0,6.59,10.03,87.61,1.23
2022,1,12,0,0,6.1,10.32,87.56,1.09
2022,1,12,1,0,5.74,10.33,87.53,0.83
2022,1,12,2,0,5.49,10.02,87.49,0.61
2022,1,12,3,0,5.37,9.75,87.45,0.62
2022,1,12,4,0,5.25,9.87,87.43,0.63
2022,1,12,5,0,5.13,9.84,87.46,0.57
2022,1,12,6,0,5,9.82,87.52,0.58
2022,1,12,7,0,5.13,10.35,87.59,0.7
2022,1,12,8,0,6.53,12.45,87.66,0.44
2022,1,12,9,0,7.08,14.39,87.73,0.97
2022,1,12,10,0,7.32,15.4,87.74,2
2022,1,12,11,0.01,7.45,15.94,87.66,2.56
2022,1,12,12,0.01,7.39,15.95,87.54,3.05
2022,1,12,13,0.02,7.45,15.55,87.43,3.7
2022,1,12,14,0.01,7.57,14.02,87.38,4.4
2022,1,12,15,0.01,7.87,12.23,87.41,3.84
2022,1,12,16,0.01,8.18,11.05,87.43,1.87
2022,1,12,17,0.03,8.3,10.13,87.44,0.66
2022,1,12,18,0.03,8,9.66,87.49,0.81
2022,1,12,19,0.06,7.81,9.23,87.54,1.09
2022,1,12,20,0.09,7.63,8.88,87.57,1.28
2022,1,12,21,0.13,7.39,8.57,87.6,1.34
2022,1,12,22,0.18,7.2,8.51,87.6,1.27
2022,1,12,23,0.19,7.02,8.39,87.57,1.26
2022,1,13,0,0.13,6.84,8.3,87.52,1.13
2022,1,13,1,0.07,6.53,8.24,87.47,0.94
2022,1,13,2,0.04,6.35,7.55,87.42,0.86
2022,1,13,3,0.02,6.1,6.83,87.37,0.92
2022,1,13,4,0,5.92,6.39,87.35,0.96
2022,1,13,5,0,5.8,5.98,87.37,1.01
2022,1,13,6,0.06,5.68,5.72,87.43,1.07
2022,1,13,7,0,5.98,6.12,87.5,1.07
2022,1,13,8,0,6.9,9.48,87.57,1.24
2022,1,13,9,0,6.96,11.72,87.65,2.36
2022,1,13,10,0,7.14,13.23,87.7,3.53
2022,1,13,11,0,7.26,14.22,87.67,3.99
2022,1,13,12,0,7.45,14.65,87.6,4.21
2022,1,13,13,0,7.51,14.46,87.54,4.11
2022,1,13,14,0,7.57,13.9,87.5,3.85
2022,1,13,15,0,7.57,13.12,87.47,3.57
2022,1,13,16,0,7.69,11.97,87.47,3.06
2022,1,13,17,0,7.87,9.9,87.5,1.78
2022,1,13,18,0,7.69,8.59,87.55,1.27
2022,1,13,19,0,7.51,7.75,87.6,1.22
2022,1,13,20,0,7.32,7.14,87.63,1.24
2022,1,13,21,0,7.08,6.84,87.62,1.14
2022,1,13,22,0,6.77,6.87,87.61,0.94
2022,1,13,23,0,6.53,7.1,87.6,0.74
2022,1,14,0,0,6.29,7,87.59,0.53
2022,1,14,1,0.04,6.1,6.91,87.6,0.41
2022,1,14,2,0.04,5.98,7.05,87.59,0.41
2022,1,14,3,0.04,5.92,7.17,87.59,0.43
2022,1,14,4,0,5.74,7.14,87.58,0.55
2022,1,14,5,0,5.49,6.99,87.59,0.61
2022,1,14,6,0,5.25,6.8,87.64,0.62
2022,1,14,7,0,5.07,7.32,87.7,0.63
2022,1,14,8,0,5.92,9.96,87.76,0.27
2022,1,14,9,0,5.98,12.41,87.83,1.06
2022,1,14,10,0,6.29,13.76,87.85,2.5
2022,1,14,11,0,6.65,14.47,87.82,3.6
2022,1,14,12,0,6.96,14.8,87.74,4.21
2022,1,14,13,0,7.14,14.67,87.63,4.1
2022,1,14,14,0,7.26,14.19,87.56,3.84
2022,1,14,15,0,7.39,13.46,87.52,3.49
2022,1,14,16,0,7.69,12.39,87.5,2.79
2022,1,14,17,0,7.87,10.09,87.52,1.61
2022,1,14,18,0,7.69,9.15,87.59,1.01
2022,1,14,19,0,7.69,8.95,87.66,0.52
2022,1,14,20,0,7.39,8.69,87.71,0.26
2022,1,14,21,0,7.14,8.43,87.73,0.23
2022,1,14,22,0,7.02,8.19,87.73,0.3
2022,1,14,23,0,6.9,7.94,87.71,0.32
2022,1,15,0,0,6.77,7.86,87.7,0.22
2022,1,15,1,0,6.59,7.73,87.69,0.14
2022,1,15,2,0,6.47,7.54,87.67,0.35
2022,1,15,3,0,6.29,7.41,87.64,0.61
2022,1,15,4,0,6.1,7.15,87.61,0.78
2022,1,15,5,0,5.86,6.95,87.62,0.84
2022,1,15,6,0,5.62,6.79,87.66,0.81
2022,1,15,7,0,5.55,7.34,87.72,0.74
2022,1,15,8,0,6.16,10.01,87.77,0.65
2022,1,15,9,0,6.23,12.19,87.83,1.82
2022,1,15,10,0,6.47,13.54,87.85,2.76
2022,1,15,11,0,6.65,14.44,87.8,3.25
2022,1,15,12,0,6.77,15,87.7,3.66
2022,1,15,13,0,6.9,15.15,87.62,4.01
2022,1,15,14,0,7.02,14.88,87.57,4.09
2022,1,15,15,0,7.08,14.15,87.56,3.84
2022,1,15,16,0,7.45,12.68,87.55,2.92
2022,1,15,17,0,7.69,9.76,87.55,1.96
2022,1,15,18,0,7.08,8.37,87.58,1.71
2022,1,15,19,0,6.84,7.81,87.63,1.34
2022,1,15,20,0,6.65,7.38,87.68,1.22
2022,1,15,21,0,6.47,7.04,87.7,1.05
2022,1,15,22,0,6.29,6.64,87.72,0.9
2022,1,15,23,0,6.04,6.4,87.73,0.91
2022,1,16,0,0,5.86,5.89,87.7,0.9
2022,1,16,1,0,5.68,5.34,87.65,0.88
2022,1,16,2,0,5.49,4.5,87.61,1.12
2022,1,16,3,0,5.31,3.62,87.59,1.48
2022,1,16,4,0,5.13,3.24,87.6,1.64
2022,1,16,5,0,4.82,3.13,87.65,1.67
2022,1,16,6,0,4.46,3.15,87.74,1.82
2022,1,16,7,0,4.27,4.48,87.82,1.91
2022,1,16,8,0,4.64,8.99,87.91,2.01
2022,1,16,9,0,4.46,12.23,87.96,1.28
2022,1,16,10,0,4.88,14.73,87.96,2.02
2022,1,16,11,0,5.43,15.81,87.91,3.25
2022,1,16,12,0,5.92,16.2,87.82,3.79
2022,1,16,13,0,6.41,16.07,87.75,4.04
2022,1,16,14,0,6.71,15.48,87.72,3.99
2022,1,16,15,0,6.9,14.44,87.73,3.65
2022,1,16,16,0,7.2,12.76,87.77,2.75
2022,1,16,17,0,7.2,9.36,87.82,1.62
2022,1,16,18,0,6.77,8.25,87.86,0.85
2022,1,16,19,0,6.59,7.94,87.89,0.62
2022,1,16,20,0,6.41,8.07,87.9,0.62
2022,1,16,21,0,6.23,8.26,87.89,0.66
2022,1,16,22,0,5.98,8.38,87.89,0.43
2022,1,16,23,0,5.8,8.18,87.86,0.36
2022,1,17,0,0,5.62,8.05,87.82,0.43
2022,1,17,1,0,5.37,7.28,87.8,0.42
2022,1,17,2,0,5.19,6.03,87.81,1.02
2022,1,17,3,0,5.07,6.1,87.84,1.18
2022,1,17,4,0,4.88,7.63,87.8,0.79
2022,1,17,5,0,4.64,8.12,87.78,0.32
2022,1,17,6,0,4.33,7.69,87.85,0.45
2022,1,17,7,0,4.27,8.45,87.95,0.55
2022,1,17,8,0,5.49,10.8,88.03,0.26
2022,1,17,9,0,5.49,12.29,88.11,0.37
2022,1,17,10,0,5.31,13.19,88.14,1.34
2022,1,17,11,0,5.55,13.79,88.08,1.8
2022,1,17,12,0,5.86,14.19,87.98,2.28
2022,1,17,13,0,6.23,14.54,87.88,2.87
2022,1,17,14,0,6.53,14.82,87.83,3.29
2022,1,17,15,0,6.77,14.24,87.83,3.23
2022,1,17,16,0,7.32,12.57,87.86,2.25
2022,1,17,17,0,7.08,9.58,87.91,1.45
2022,1,17,18,0,6.71,8.9,87.95,0.45
2022,1,17,19,0,6.59,9.01,87.99,0.54
2022,1,17,20,0,6.47,9.03,88.01,0.76
2022,1,17,21,0,6.29,9.18,88.01,0.7
2022,1,17,22,0,6.1,9.41,87.98,0.59
2022,1,17,23,0,5.86,9.4,87.94,0.52
2022,1,18,0,0,5.74,9.39,87.9,0.55
2022,1,18,1,0,5.55,9.26,87.85,0.66
2022,1,18,2,0,5.37,8.98,87.78,0.48
2022,1,18,3,0,5.25,8.57,87.74,0.4
2022,1,18,4,0,5.13,8.56,87.72,0.71
2022,1,18,5,0,5,8.75,87.72,0.8
2022,1,18,6,0,4.88,9.4,87.74,0.71
2022,1,18,7,0,4.82,9.8,87.76,0.8
2022,1,18,8,0,6.16,11.65,87.78,0.79
2022,1,18,9,0,5.68,14.42,87.81,1.27
2022,1,18,10,0,5.98,15.51,87.83,3.1
2022,1,18,11,0,6.35,15.94,87.8,3.64
2022,1,18,12,0,6.65,16.14,87.72,3.67
2022,1,18,13,0,6.84,16.08,87.63,3.61
2022,1,18,14,0,6.96,15.65,87.57,3.6
2022,1,18,15,0,7.02,14.8,87.56,3.41
2022,1,18,16,0,7.39,13.3,87.57,2.51
2022,1,18,17,0,7.45,10.15,87.6,1.71
2022,1,18,18,0,6.9,9.33,87.64,1.16
2022,1,18,19,0,6.77,9.04,87.68,0.68
2022,1,18,20,0,6.59,8.9,87.7,0.77
2022,1,18,21,0,6.41,8.7,87.71,0.85
2022,1,18,22,0,6.23,8.69,87.7,0.71
2022,1,18,23,0,6.04,8.54,87.68,0.38
2022,1,19,0,0,5.92,8.34,87.66,0.21
2022,1,19,1,0,5.8,8.19,87.61,0.17
2022,1,19,2,0,5.62,7.53,87.56,0.28
2022,1,19,3,0,5.49,6.83,87.52,0.46
2022,1,19,4,0,5.37,7.08,87.5,0.63
2022,1,19,5,0,5.25,6.8,87.52,0.63
2022,1,19,6,0,5.19,6.73,87.59,0.68
2022,1,19,7,0,5.31,7.37,87.64,0.61
2022,1,19,8,0,6.23,10.35,87.66,0.09
2022,1,19,9,0,6.29,12.72,87.68,2.07
2022,1,19,10,0,6.35,14.12,87.66,3.69
2022,1,19,11,0,6.53,14.93,87.59,4.58
2022,1,19,12,0,6.65,15.34,87.48,5.06
2022,1,19,13,0,6.84,15.3,87.38,5.25
2022,1,19,14,0,6.9,14.87,87.32,5.01
2022,1,19,15,0,6.96,14.02,87.29,4.7
2022,1,19,16,0,7.14,12.46,87.31,3.64
2022,1,19,17,0,7.51,9.73,87.33,1.87
2022,1,19,18,0,7.32,8.91,87.37,1.24
2022,1,19,19,0,7.14,8.82,87.4,0.7
2022,1,19,20,0,6.84,9.01,87.4,0.39
2022,1,19,21,0,6.71,8.44,87.38,0.98
2022,1,19,22,0,6.59,8.04,87.36,1.03
2022,1,19,23,0,6.41,8.32,87.33,0.76
2022,1,20,0,0,6.29,8.3,87.29,0.87
2022,1,20,1,0,6.16,8.16,87.26,1.13
2022,1,20,2,0,6.04,8.23,87.19,1.12
2022,1,20,3,0,5.92,8.4,87.14,0.91
2022,1,20,4,0,5.8,8.51,87.11,0.7
2022,1,20,5,0,5.8,8.48,87.12,0.62
2022,1,20,6,0,5.8,8.44,87.17,0.53
2022,1,20,7,0,6.04,8.92,87.23,0.43
2022,1,20,8,0,6.71,10.83,87.29,0.04
2022,1,20,9,0,6.77,12.62,87.35,1.82
2022,1,20,10,0,6.71,13.44,87.37,2.64
2022,1,20,11,0,6.77,13.88,87.32,3.04
2022,1,20,12,0,6.9,13.98,87.21,3.41
2022,1,20,13,0.01,6.9,13.69,87.11,3.73
2022,1,20,14,0.01,6.9,13.01,87.05,3.74
2022,1,20,15,0.01,7.02,12.2,87.03,3.43
2022,1,20,16,0,7.32,11.05,87.03,2.48
2022,1,20,17,0,7.57,9.19,87.05,1.49
2022,1,20,18,0.12,7.32,8.74,87.1,1.01
2022,1,20,19,0.04,7.26,8.79,87.14,0.49
2022,1,20,20,0.01,7.26,8.68,87.17,0.36
2022,1,20,21,0.01,7.14,8.39,87.19,0.66
2022,1,20,22,0.02,6.96,7.91,87.2,1.09
2022,1,20,23,0.02,6.77,7.49,87.19,1.3
2022,1,21,0,0.02,6.53,7.3,87.18,1.36
2022,1,21,1,0.04,6.41,7.31,87.16,1.3
2022,1,21,2,0.05,6.29,7.32,87.13,1.14
2022,1,21,3,0.06,6.1,7.23,87.1,0.98
2022,1,21,4,0.08,6.04,7.3,87.07,0.87
2022,1,21,5,0.08,5.92,7.17,87.1,0.83
2022,1,21,6,0.09,5.8,6.87,87.17,0.96
2022,1,21,7,0.09,5.98,7.07,87.24,1.11
2022,1,21,8,0.08,6.59,9.39,87.32,1.12
2022,1,21,9,0.07,6.9,11.37,87.38,0.82
2022,1,21,10,0.08,7.08,12.99,87.41,2.57
2022,1,21,11,0.08,7.08,13.86,87.39,3.56
2022,1,21,12,0.09,7.08,14.02,87.31,4.14
2022,1,21,13,0.11,7.02,13.79,87.24,4.39
2022,1,21,14,0.14,6.96,13.15,87.18,4.33
2022,1,21,15,0.14,7.02,12.12,87.16,3.72
2022,1,21,16,0.16,7.32,11.12,87.16,2.75
2022,1,21,17,0.17,7.69,9.46,87.19,1.73
2022,1,21,18,0.03,7.39,8.79,87.22,1.37
2022,1,21,19,0.02,7.08,8.49,87.28,1.14
2022,1,21,20,0.02,6.9,8.38,87.32,0.97
2022,1,21,21,0.02,6.77,8.32,87.34,0.91
